Serial Number:,PSY1E10F
APP Serial #:,030003EA
Head Serial #:,1897
App Ver:,R1-6-2
COM Ver:,R2-5-0
Instrument Name:,Gamboa PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,continuous 
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
23/07/2021,08:40:01,15.46,-1.21,0.00,0.00,4.19,18.20 ,present ,12.59 ,49.80 ,
23/07/2021,08:50:00,15.65,-0.47,0.00,0.00,4.19,19.00 ,present ,12.59 ,49.80 ,
23/07/2021,09:00:00,15.99,-0.25,0.34,-0.10,4.19,19.00 ,present ,12.59 ,50.40 ,
23/07/2021,09:10:01,16.49,-0.59,0.00,0.00,4.19,19.10 ,present ,12.56 ,50.40 ,
23/07/2021,09:20:00,17.12,-1.76,0.00,0.00,4.19,19.29 ,present ,12.59 ,50.40 ,
23/07/2021,09:30:00,17.65,-1.27,0.00,0.00,4.19,19.40 ,present ,12.58 ,49.50 ,
23/07/2021,09:40:01,18.05,-0.86,0.19,-0.13,4.19,19.29 ,present ,12.56 ,51.30 ,
23/07/2021,09:50:00,18.35,-1.38,0.00,0.00,4.19,19.50 ,present ,12.58 ,49.50 ,
23/07/2021,10:00:00,18.54,-1.84,0.00,0.00,4.19,19.20 ,present ,12.59 ,49.80 ,
23/07/2021,10:10:00,18.64,-1.25,0.00,0.00,4.19,18.60 ,present ,12.59 ,50.40 ,
23/07/2021,10:20:00,18.67,-1.47,0.00,0.00,4.19,18.50 ,present ,12.59 ,49.80 ,
23/07/2021,10:30:00,18.71,-0.27,0.00,0.00,4.19,18.40 ,present ,12.59 ,49.80 ,
23/07/2021,10:40:00,18.80,-1.26,0.00,0.00,4.19,18.50 ,present ,12.59 ,50.40 ,
23/07/2021,10:50:00,18.99,-1.43,0.00,0.00,4.19,18.50 ,present ,12.59 ,49.80 ,
23/07/2021,11:00:00,19.20,-0.53,0.00,0.00,4.19,19.10 ,present ,12.59 ,50.40 ,
23/07/2021,11:10:00,19.49,-0.70,0.19,-0.10,4.19,19.40 ,present ,12.59 ,50.10 ,
23/07/2021,11:20:00,19.92,-0.55,0.00,0.00,4.19,19.90 ,present ,12.59 ,50.10 ,
23/07/2021,11:30:00,20.31,-0.48,0.00,0.00,4.19,20.60 ,present ,12.59 ,50.10 ,
23/07/2021,11:40:00,20.70,-0.84,0.18,-0.12,4.19,21.00 ,present ,12.59 ,50.10 ,
23/07/2021,11:50:01,20.89,-0.75,0.00,0.00,4.19,21.50 ,present ,12.59 ,50.40 ,
23/07/2021,12:00:01,21.03,-1.35,0.00,0.00,4.19,22.10 ,present ,12.59 ,50.70 ,
23/07/2021,12:10:01,20.96,-0.55,0.31,-0.12,4.19,22.60 ,present ,12.59 ,50.70 ,
23/07/2021,12:20:01,20.96,-0.51,0.22,-0.08,4.19,23.60 ,present ,12.59 ,50.40 ,
23/07/2021,12:30:01,20.98,-0.28,0.00,0.00,4.19,24.50 ,present ,12.60 ,51.00 ,
23/07/2021,12:40:01,20.98,-0.28,0.23,-0.05,4.19,25.80 ,present ,12.60 ,51.30 ,
23/07/2021,12:50:01,20.92,-1.13,0.27,-0.18,4.19,27.20 ,present ,12.60 ,51.00 ,
23/07/2021,13:00:01,21.06,-1.37,0.00,0.00,4.19,28.20 ,present ,12.60 ,51.00 ,
23/07/2021,13:10:01,21.27,-0.47,0.24,-0.08,4.19,28.20 ,present ,12.60 ,51.00 ,
23/07/2021,13:20:01,21.42,-1.40,0.21,-0.20,4.19,27.60 ,present ,12.60 ,51.00 ,
23/07/2021,13:30:01,21.47,-1.11,0.00,0.00,4.19,27.50 ,present ,12.59 ,50.70 ,
23/07/2021,13:40:01,21.51,-1.48,0.00,0.00,4.19,27.30 ,present ,12.60 ,51.30 ,
23/07/2021,13:50:01,21.68,-1.01,0.21,-0.14,4.19,27.40 ,present ,12.60 ,51.30 ,
23/07/2021,14:00:01,21.78,-0.66,0.00,0.00,4.19,27.20 ,present ,12.60 ,51.30 ,
23/07/2021,14:10:01,21.92,-1.83,0.00,0.00,4.19,26.60 ,present ,12.59 ,50.70 ,
23/07/2021,14:20:01,22.13,-1.05,0.00,0.00,4.19,26.50 ,present ,12.59 ,50.70 ,
23/07/2021,14:30:01,22.50,-1.70,0.00,0.00,4.19,26.40 ,present ,12.59 ,50.70 ,
23/07/2021,14:40:01,22.81,-1.89,0.00,0.00,4.19,26.30 ,present ,12.59 ,50.70 ,
23/07/2021,14:50:01,22.97,-0.92,0.00,0.00,4.19,26.10 ,present ,12.59 ,50.40 ,
23/07/2021,15:00:01,23.20,-1.50,0.00,0.00,4.19,26.10 ,present ,12.60 ,51.00 ,
23/07/2021,15:10:01,23.37,-1.48,0.00,0.00,4.19,25.90 ,present ,12.59 ,50.40 ,
23/07/2021,15:20:01,23.33,-0.07,0.19,-0.01,4.19,25.30 ,present ,12.59 ,50.40 ,
23/07/2021,15:30:01,23.26,-0.35,0.00,0.00,4.19,24.80 ,present ,12.59 ,50.40 ,
23/07/2021,15:40:01,23.26,-0.77,0.00,0.00,4.19,24.00 ,present ,12.59 ,50.40 ,
23/07/2021,15:50:01,23.60,-1.66,0.00,0.00,4.19,23.30 ,present ,12.59 ,50.40 ,
23/07/2021,16:00:00,23.65,-1.65,0.00,0.00,4.19,22.40 ,present ,12.59 ,50.40 ,
23/07/2021,16:10:00,23.09,-0.94,0.00,0.00,4.19,21.80 ,present ,12.59 ,50.40 ,
23/07/2021,16:20:00,22.44,-1.18,0.00,0.00,4.19,21.50 ,present ,12.59 ,50.10 ,
23/07/2021,16:30:00,22.30,-0.30,0.18,-0.04,4.19,21.20 ,present ,12.59 ,50.70 ,
23/07/2021,16:40:00,21.88,-0.93,0.00,0.00,4.19,20.60 ,present ,12.59 ,50.40 ,
23/07/2021,16:50:00,21.17,-0.58,0.19,-0.08,4.19,20.50 ,present ,12.59 ,50.10 ,
23/07/2021,17:00:00,20.52,-0.49,0.00,0.00,4.19,20.20 ,present ,12.56 ,50.40 ,
23/07/2021,17:10:00,19.93,-0.48,0.00,0.00,4.19,20.00 ,present ,12.59 ,49.80 ,
23/07/2021,17:20:00,19.52,-0.82,0.26,-0.14,4.19,19.90 ,present ,12.58 ,49.50 ,
23/07/2021,17:30:00,19.21,-0.61,0.24,-0.11,4.19,19.60 ,present ,12.59 ,49.80 ,
23/07/2021,17:40:00,18.90,-1.34,0.20,-0.20,4.19,19.40 ,present ,12.59 ,49.80 ,
23/07/2021,17:50:01,18.57,-0.81,0.00,0.00,4.19,19.00 ,present ,12.59 ,50.40 ,
23/07/2021,18:00:01,18.36,-0.91,0.00,0.00,4.19,19.10 ,present ,12.59 ,50.40 ,
23/07/2021,18:10:01,18.30,-0.72,0.00,0.00,4.19,19.29 ,present ,12.55 ,49.80 ,
23/07/2021,18:20:01,18.20,-0.25,0.00,0.00,4.19,19.10 ,present ,12.59 ,49.80 ,
23/07/2021,18:30:01,17.97,-0.56,0.00,0.00,4.19,18.60 ,present ,12.59 ,49.80 ,
23/07/2021,18:40:01,17.71,-1.21,0.16,-0.17,4.19,18.29 ,present ,12.55 ,50.10 ,
23/07/2021,18:50:01,17.53,-1.32,0.00,0.00,4.19,17.79 ,present ,12.59 ,49.80 ,
23/07/2021,19:00:01,17.31,-0.46,0.00,0.00,4.19,17.90 ,present ,12.59 ,49.80 ,
23/07/2021,19:10:01,17.07,-1.27,0.00,0.00,4.19,17.70 ,present ,12.59 ,49.80 ,
23/07/2021,19:20:01,16.83,-0.65,0.20,-0.10,4.19,17.40 ,present ,12.59 ,49.80 ,
23/07/2021,19:30:00,16.61,-0.56,0.00,0.00,4.19,17.20 ,present ,12.55 ,49.50 ,
23/07/2021,19:40:00,16.38,-1.22,0.00,0.00,4.19,16.90 ,present ,12.59 ,50.10 ,
23/07/2021,19:50:00,16.15,-0.99,0.00,0.00,4.19,16.90 ,present ,12.55 ,50.10 ,
23/07/2021,20:00:00,15.91,-1.18,0.00,0.00,4.19,16.70 ,present ,12.55 ,49.50 ,
23/07/2021,20:10:01,15.72,-0.04,0.00,0.00,4.19,16.60 ,present ,12.55 ,50.10 ,
23/07/2021,20:20:01,15.52,-1.28,0.00,0.00,4.19,16.40 ,present ,12.55 ,49.80 ,
23/07/2021,20:30:01,15.29,-0.58,0.21,-0.11,4.19,16.00 ,present ,12.55 ,49.80 ,
23/07/2021,20:40:00,15.11,-0.29,0.00,0.00,4.19,16.10 ,present ,12.58 ,49.50 ,
23/07/2021,20:50:00,14.95,-1.02,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
23/07/2021,21:00:00,14.82,-1.26,0.00,0.00,4.19,16.10 ,present ,12.58 ,49.50 ,
23/07/2021,21:10:01,14.66,-0.52,0.14,-0.07,4.19,15.60 ,present ,12.59 ,49.80 ,
23/07/2021,21:20:01,14.43,-0.50,0.00,0.00,4.19,15.50 ,present ,12.55 ,50.10 ,
23/07/2021,21:30:01,14.23,-0.20,0.00,0.00,4.19,15.20 ,present ,12.55 ,49.50 ,
23/07/2021,21:40:00,14.06,-0.24,0.00,0.00,4.19,15.10 ,present ,12.58 ,49.50 ,
23/07/2021,21:50:01,13.91,-0.96,0.13,-0.13,4.19,15.00 ,present ,12.55 ,49.50 ,
23/07/2021,22:00:00,13.78,0.00,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
23/07/2021,22:10:00,13.67,-1.03,0.00,0.00,4.19,14.90 ,present ,12.55 ,49.50 ,
23/07/2021,22:20:00,13.55,-1.13,0.00,0.00,4.19,14.80 ,present ,12.55 ,49.80 ,
23/07/2021,22:30:00,13.48,-0.05,0.00,0.00,4.19,14.80 ,present ,12.55 ,49.80 ,
23/07/2021,22:40:00,13.42,-0.70,0.00,0.00,4.19,15.00 ,present ,12.58 ,49.50 ,
23/07/2021,22:50:00,13.33,-0.50,0.00,0.00,4.19,14.90 ,present ,12.55 ,49.50 ,
23/07/2021,23:00:00,13.25,-0.67,0.00,0.00,4.19,14.80 ,present ,12.55 ,50.10 ,
23/07/2021,23:10:00,13.24,-0.22,0.00,0.00,4.19,15.00 ,present ,12.55 ,49.50 ,
23/07/2021,23:20:00,13.23,-0.63,0.19,-0.11,4.19,15.10 ,present ,12.55 ,49.80 ,
23/07/2021,23:30:00,13.17,-0.15,0.21,-0.05,4.19,14.90 ,present ,12.59 ,50.10 ,
23/07/2021,23:40:01,13.13,-1.12,0.00,0.00,4.19,15.10 ,present ,12.55 ,49.50 ,
23/07/2021,23:50:01,13.11,-1.09,0.00,0.00,4.19,15.00 ,present ,12.55 ,49.50 ,
24/07/2021,00:00:01,13.06,-1.25,0.00,0.00,4.19,14.90 ,present ,12.59 ,50.10 ,
24/07/2021,00:10:01,13.02,-1.18,0.15,-0.17,4.19,14.80 ,present ,12.58 ,49.50 ,
24/07/2021,00:20:01,12.97,-1.37,0.00,0.00,4.19,14.80 ,present ,12.58 ,49.50 ,
24/07/2021,00:30:01,12.95,-0.92,0.00,0.00,4.19,14.90 ,present ,12.58 ,49.50 ,
24/07/2021,00:40:01,12.92,-0.11,0.00,0.00,4.19,14.70 ,present ,12.55 ,49.80 ,
24/07/2021,00:50:01,12.87,-0.17,0.00,0.00,4.19,14.80 ,present ,12.59 ,49.80 ,
24/07/2021,01:00:01,12.81,-1.06,0.00,0.00,4.19,14.80 ,present ,12.58 ,49.50 ,
24/07/2021,01:10:01,12.79,-0.94,0.00,0.00,4.19,14.50 ,present ,12.58 ,49.50 ,
24/07/2021,01:20:01,12.74,-0.43,0.00,0.00,4.19,14.70 ,present ,12.59 ,50.10 ,
24/07/2021,01:30:01,12.71,-0.58,0.00,0.00,4.19,14.50 ,present ,12.59 ,49.80 ,
24/07/2021,01:40:01,12.68,-0.47,0.13,-0.07,4.19,14.60 ,present ,12.58 ,49.20 ,
24/07/2021,01:50:01,12.64,-0.78,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
24/07/2021,02:00:01,12.59,-0.02,0.00,0.00,4.19,14.30 ,present ,12.59 ,50.10 ,
24/07/2021,02:10:01,12.55,-0.04,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
24/07/2021,02:20:01,12.57,0.01,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.50 ,
24/07/2021,02:30:01,12.56,-0.77,0.00,0.00,4.19,14.50 ,present ,12.58 ,49.50 ,
24/07/2021,02:40:01,12.53,-0.47,0.00,0.00,4.19,14.30 ,present ,12.59 ,49.80 ,
24/07/2021,02:50:01,12.49,-0.19,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.50 ,
24/07/2021,03:00:01,12.47,-1.14,0.00,0.00,4.19,14.30 ,present ,12.59 ,49.80 ,
24/07/2021,03:10:01,12.44,-1.06,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.50 ,
24/07/2021,03:20:00,12.43,0.00,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.50 ,
24/07/2021,03:30:00,12.41,-0.48,0.00,0.00,4.19,14.10 ,present ,12.59 ,49.80 ,
24/07/2021,03:40:00,12.40,-0.39,0.00,0.00,4.19,14.00 ,present ,12.55 ,49.80 ,
24/07/2021,03:50:00,12.37,-0.29,0.17,-0.06,4.19,14.20 ,present ,12.59 ,49.80 ,
24/07/2021,04:00:00,12.39,0.07,0.00,0.00,4.19,14.10 ,present ,12.55 ,49.80 ,
24/07/2021,04:10:00,12.40,-0.19,0.00,0.00,4.19,14.00 ,present ,12.58 ,49.50 ,
24/07/2021,04:20:00,12.42,-0.30,0.00,0.00,4.19,14.20 ,present ,12.58 ,49.20 ,
24/07/2021,04:30:00,12.44,-0.37,0.00,0.00,4.19,14.30 ,present ,12.59 ,49.80 ,
24/07/2021,04:40:01,12.44,-0.93,0.00,0.00,4.19,14.10 ,present ,12.59 ,50.10 ,
24/07/2021,04:50:00,12.42,-0.48,0.13,-0.07,4.19,13.90 ,present ,12.58 ,49.50 ,
24/07/2021,05:00:00,12.42,-0.36,0.21,-0.09,4.19,13.90 ,present ,12.59 ,50.10 ,
24/07/2021,05:10:00,12.41,-0.35,0.24,-0.10,4.19,14.10 ,present ,12.58 ,49.20 ,
24/07/2021,05:20:00,12.40,-0.54,0.00,0.00,4.19,14.10 ,present ,12.58 ,49.50 ,
24/07/2021,05:30:01,12.40,-0.10,0.00,0.00,4.19,14.00 ,present ,12.58 ,49.50 ,
24/07/2021,05:40:01,12.38,-1.01,0.00,0.00,4.19,13.90 ,present ,12.58 ,49.50 ,
24/07/2021,05:50:01,12.39,-1.05,0.00,0.00,4.19,14.00 ,present ,12.55 ,49.80 ,
24/07/2021,06:00:01,12.38,-0.15,0.00,0.00,4.19,14.10 ,present ,12.58 ,49.50 ,
24/07/2021,06:10:01,12.40,0.01,0.00,0.00,4.19,14.00 ,present ,12.55 ,49.50 ,
24/07/2021,06:20:01,12.39,-0.64,0.21,-0.13,4.19,14.10 ,present ,12.55 ,49.80 ,
24/07/2021,06:30:01,12.39,-0.50,0.00,0.00,4.19,14.10 ,present ,12.59 ,49.80 ,
24/07/2021,06:40:00,12.39,-0.61,0.00,0.00,4.19,14.10 ,present ,12.58 ,49.20 ,
24/07/2021,06:50:01,12.41,-0.42,0.00,0.00,4.19,14.10 ,present ,12.55 ,49.80 ,
24/07/2021,07:00:01,12.45,-0.67,0.00,0.00,4.19,14.00 ,present ,12.58 ,49.50 ,
24/07/2021,07:10:01,12.48,-0.89,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
24/07/2021,07:20:00,12.54,-0.25,0.00,0.00,4.19,14.30 ,present ,12.58 ,49.20 ,
24/07/2021,07:30:01,12.58,-0.84,0.14,-0.12,4.19,14.20 ,present ,12.58 ,49.50 ,
24/07/2021,07:40:01,12.64,-0.28,0.00,0.00,4.19,14.40 ,present ,12.55 ,49.50 ,
24/07/2021,07:50:00,12.70,-0.93,0.15,-0.14,4.19,14.30 ,present ,12.59 ,50.10 ,
24/07/2021,08:00:00,12.75,-0.59,0.00,0.00,4.19,14.50 ,present ,12.55 ,49.80 ,
24/07/2021,08:10:01,12.83,0.00,0.00,0.00,4.19,14.40 ,present ,12.58 ,49.50 ,
24/07/2021,08:20:01,12.90,-0.11,0.00,0.00,4.19,14.60 ,present ,12.58 ,49.50 ,
24/07/2021,08:30:00,12.97,-0.52,0.14,-0.07,4.19,14.60 ,present ,12.58 ,49.50 ,
24/07/2021,08:40:00,13.02,-1.12,0.00,0.00,4.19,14.80 ,present ,12.59 ,50.10 ,
24/07/2021,08:50:01,13.05,0.00,0.00,0.00,4.19,14.50 ,present ,12.58 ,49.50 ,
24/07/2021,09:00:00,13.09,-0.09,0.00,0.00,4.19,14.70 ,present ,12.58 ,49.50 ,
24/07/2021,09:10:01,13.14,-0.16,0.00,0.00,4.19,14.70 ,present ,12.58 ,49.50 ,
24/07/2021,09:20:00,13.21,-0.99,0.18,-0.16,4.19,14.80 ,present ,12.58 ,49.50 ,
24/07/2021,09:30:00,13.33,-0.04,0.23,-0.04,4.19,14.90 ,present ,12.59 ,49.80 ,
24/07/2021,09:40:01,13.41,-0.58,0.00,0.00,4.19,15.20 ,present ,12.58 ,49.50 ,
24/07/2021,09:50:00,13.56,0.29,0.24,0.00,4.19,15.30 ,present ,12.59 ,50.10 ,
24/07/2021,10:00:00,13.70,-0.29,0.00,0.00,4.19,15.20 ,present ,12.59 ,50.10 ,
24/07/2021,10:10:00,13.85,-0.95,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
24/07/2021,10:20:01,14.13,-0.14,0.00,0.00,4.19,15.80 ,present ,12.55 ,50.10 ,
24/07/2021,10:30:00,14.38,-1.00,0.00,0.00,4.19,16.10 ,present ,12.59 ,49.80 ,
24/07/2021,10:40:00,14.81,-1.37,0.00,0.00,4.19,16.20 ,present ,12.55 ,50.10 ,
24/07/2021,10:50:00,15.20,-1.14,0.18,-0.17,4.19,16.50 ,present ,12.58 ,49.50 ,
24/07/2021,11:00:00,15.61,-1.65,0.00,0.00,4.19,16.70 ,present ,12.59 ,50.10 ,
24/07/2021,11:10:00,16.00,-1.27,0.00,0.00,4.19,17.20 ,present ,12.59 ,50.40 ,
24/07/2021,11:20:01,16.52,-0.65,0.00,0.00,4.19,17.70 ,present ,12.59 ,49.80 ,
24/07/2021,11:30:01,17.09,-1.36,0.00,0.00,4.19,18.40 ,present ,12.59 ,49.80 ,
24/07/2021,11:40:01,17.61,-1.19,0.00,0.00,4.19,18.79 ,present ,12.59 ,49.80 ,
24/07/2021,11:50:01,18.12,-1.44,0.00,0.00,4.19,19.60 ,present ,12.59 ,50.10 ,
24/07/2021,12:00:01,18.57,-0.96,0.23,-0.15,4.19,20.20 ,present ,12.59 ,49.80 ,
24/07/2021,12:10:01,18.85,-1.42,0.00,0.00,4.19,20.80 ,present ,12.59 ,50.70 ,
24/07/2021,12:20:01,19.01,-1.41,0.00,0.00,4.19,21.90 ,present ,12.59 ,50.70 ,
24/07/2021,12:30:01,19.04,-0.91,0.25,-0.15,4.19,23.10 ,present ,12.59 ,50.70 ,
24/07/2021,12:40:01,19.18,-0.17,0.33,-0.08,4.19,24.30 ,present ,12.59 ,50.70 ,
24/07/2021,12:50:01,19.20,-1.39,0.17,-0.19,4.19,25.50 ,present ,12.60 ,51.00 ,
24/07/2021,13:00:00,19.35,-1.04,0.00,0.00,4.19,26.60 ,present ,12.60 ,51.30 ,
24/07/2021,13:10:01,19.38,-0.63,0.25,-0.11,4.19,26.80 ,present ,12.60 ,51.30 ,
24/07/2021,13:20:01,19.56,-1.12,0.00,0.00,4.19,26.80 ,present ,12.60 ,51.30 ,
24/07/2021,13:30:00,19.75,-1.33,0.24,-0.21,4.19,26.70 ,present ,12.60 ,51.00 ,
24/07/2021,13:40:01,19.96,-0.97,0.00,0.00,4.19,26.50 ,present ,12.60 ,51.00 ,
24/07/2021,13:50:00,20.16,-1.49,0.00,0.00,4.19,26.40 ,present ,12.60 ,51.30 ,
24/07/2021,14:00:01,20.26,-1.04,0.00,0.00,4.19,26.10 ,present ,12.59 ,50.70 ,
24/07/2021,14:10:01,20.27,-1.50,0.20,-0.21,4.19,25.90 ,present ,12.59 ,50.70 ,
24/07/2021,14:20:00,20.36,-1.23,0.00,0.00,4.19,25.70 ,present ,12.59 ,50.70 ,
24/07/2021,14:30:00,20.65,-1.93,0.00,0.00,4.19,25.70 ,present ,12.60 ,51.30 ,
24/07/2021,14:40:00,21.10,-2.13,0.00,0.00,4.19,25.90 ,present ,12.59 ,50.70 ,
24/07/2021,14:50:00,21.53,-1.74,0.00,0.00,4.19,25.90 ,present ,12.59 ,50.70 ,
24/07/2021,15:00:01,22.23,-1.37,0.00,0.00,4.19,26.00 ,present ,12.60 ,51.30 ,
24/07/2021,15:10:01,22.41,-1.66,0.00,0.00,4.19,25.40 ,present ,12.60 ,51.00 ,
24/07/2021,15:20:00,22.33,-1.27,0.00,0.00,4.19,25.00 ,present ,12.59 ,50.40 ,
24/07/2021,15:30:00,22.17,-1.29,0.00,0.00,4.19,24.40 ,present ,12.59 ,50.40 ,
24/07/2021,15:40:01,22.26,-0.51,0.00,0.00,4.19,23.70 ,present ,12.59 ,50.40 ,
24/07/2021,15:50:00,22.84,-2.28,0.00,0.00,4.19,23.30 ,present ,12.59 ,50.40 ,
24/07/2021,16:00:01,23.14,-1.16,0.00,0.00,4.19,22.70 ,present ,12.59 ,50.10 ,
24/07/2021,16:10:00,22.71,-0.09,0.22,-0.02,4.19,22.30 ,present ,12.59 ,50.40 ,
24/07/2021,16:20:00,22.40,-0.38,0.00,0.00,4.19,21.90 ,present ,12.59 ,50.40 ,
24/07/2021,16:30:00,22.50,-0.58,0.00,0.00,4.19,21.60 ,present ,12.59 ,50.70 ,
24/07/2021,16:40:00,22.21,-0.57,0.00,0.00,4.19,21.50 ,present ,12.59 ,50.70 ,
24/07/2021,16:50:00,21.48,-0.39,0.36,-0.11,4.19,21.20 ,present ,12.59 ,50.10 ,
24/07/2021,17:00:00,20.92,-1.11,0.00,0.00,4.19,20.90 ,present ,12.59 ,50.70 ,
24/07/2021,17:10:00,20.49,-0.41,0.31,-0.10,4.19,20.80 ,present ,12.59 ,50.10 ,
24/07/2021,17:20:01,20.20,-0.54,0.00,0.00,4.19,20.60 ,present ,12.59 ,50.40 ,
24/07/2021,17:30:01,20.01,-1.19,0.18,-0.16,4.19,20.50 ,present ,12.59 ,50.70 ,
24/07/2021,17:40:01,19.75,-1.05,0.00,0.00,4.19,20.29 ,present ,12.59 ,50.10 ,
24/07/2021,17:50:01,19.55,-1.47,0.00,0.00,4.19,20.20 ,present ,12.59 ,50.10 ,
24/07/2021,18:00:01,19.29,-0.78,0.00,0.00,4.19,20.20 ,present ,12.59 ,50.40 ,
24/07/2021,18:10:01,19.19,-1.12,0.16,-0.15,4.19,20.00 ,present ,12.59 ,50.40 ,
24/07/2021,18:20:01,19.01,-0.58,0.29,-0.12,4.19,19.70 ,present ,12.59 ,50.40 ,
24/07/2021,18:30:01,18.82,-0.42,0.00,0.00,4.19,19.50 ,present ,12.59 ,50.40 ,
24/07/2021,18:40:01,18.58,-0.76,0.25,-0.13,4.19,19.20 ,present ,12.59 ,50.40 ,
24/07/2021,18:50:01,18.30,-0.61,0.28,-0.12,4.19,18.60 ,present ,12.59 ,50.10 ,
24/07/2021,19:00:01,18.06,-1.49,0.00,0.00,4.19,18.29 ,present ,12.59 ,50.40 ,
24/07/2021,19:10:01,17.80,-0.87,0.00,0.00,4.19,18.20 ,present ,12.59 ,50.40 ,
24/07/2021,19:20:01,17.58,-0.62,0.00,0.00,4.19,17.79 ,present ,12.59 ,50.40 ,
24/07/2021,19:30:00,17.33,-1.23,0.00,0.00,4.19,17.60 ,present ,12.59 ,50.40 ,
24/07/2021,19:40:00,17.11,-0.68,0.00,0.00,4.19,17.60 ,present ,12.59 ,50.40 ,
24/07/2021,19:50:01,16.88,-1.54,0.00,0.00,4.19,17.50 ,present ,12.59 ,50.40 ,
24/07/2021,20:00:00,16.67,-1.45,0.00,0.00,4.19,17.29 ,present ,12.59 ,49.80 ,
24/07/2021,20:10:01,16.46,-0.51,0.00,0.00,4.19,17.10 ,present ,12.59 ,50.10 ,
24/07/2021,20:20:00,16.26,-0.38,0.00,0.00,4.19,16.90 ,present ,12.59 ,49.80 ,
24/07/2021,20:30:00,16.04,-1.16,0.00,0.00,4.19,16.79 ,present ,12.59 ,50.10 ,
24/07/2021,20:40:01,15.89,-1.24,0.00,0.00,4.19,16.90 ,present ,12.59 ,49.80 ,
24/07/2021,20:50:01,15.74,-0.80,0.15,-0.11,4.19,16.60 ,present ,12.58 ,49.50 ,
24/07/2021,21:00:00,15.58,-0.55,0.00,0.00,4.19,16.70 ,present ,12.59 ,50.10 ,
24/07/2021,21:10:00,15.39,-0.41,0.00,0.00,4.19,16.60 ,present ,12.58 ,49.50 ,
24/07/2021,21:20:01,15.21,-0.35,0.00,0.00,4.19,16.20 ,present ,12.59 ,50.10 ,
24/07/2021,21:30:00,15.05,-0.62,0.22,-0.11,4.19,16.00 ,present ,12.58 ,49.50 ,
24/07/2021,21:40:00,14.88,-1.20,0.17,-0.18,4.19,16.00 ,present ,12.58 ,49.50 ,
24/07/2021,21:50:01,14.76,-0.64,0.00,0.00,4.19,15.80 ,present ,12.59 ,49.80 ,
24/07/2021,22:00:01,14.66,-0.92,0.00,0.00,4.19,15.60 ,present ,12.59 ,50.10 ,
24/07/2021,22:10:01,14.54,-0.99,0.00,0.00,4.19,15.80 ,present ,12.55 ,49.50 ,
24/07/2021,22:20:00,14.43,-1.15,0.15,-0.17,4.19,15.80 ,present ,12.58 ,49.50 ,
24/07/2021,22:30:00,14.34,-0.60,0.00,0.00,4.19,15.90 ,present ,12.59 ,50.10 ,
24/07/2021,22:40:00,14.24,-0.42,0.17,-0.07,4.19,15.80 ,present ,12.59 ,50.10 ,
24/07/2021,22:50:00,14.20,-0.46,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
24/07/2021,23:00:00,14.11,-0.82,0.00,0.00,4.19,15.80 ,present ,12.58 ,49.50 ,
24/07/2021,23:10:00,14.05,-0.27,0.00,0.00,4.19,15.90 ,present ,12.59 ,49.80 ,
24/07/2021,23:20:01,13.99,-0.76,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
24/07/2021,23:30:01,13.95,-0.72,0.00,0.00,4.19,15.80 ,present ,12.58 ,49.50 ,
24/07/2021,23:40:00,13.88,-0.48,0.00,0.00,4.19,15.80 ,present ,12.55 ,49.80 ,
24/07/2021,23:50:00,13.87,-0.26,0.00,0.00,4.19,15.60 ,present ,12.58 ,49.50 ,
25/07/2021,00:00:00,13.84,-1.18,0.00,0.00,4.19,15.80 ,present ,12.59 ,50.10 ,
25/07/2021,00:10:00,13.83,-0.23,0.21,-0.06,4.19,15.60 ,present ,12.59 ,50.10 ,
25/07/2021,00:20:00,13.78,-1.19,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
25/07/2021,00:30:00,13.73,-1.01,0.00,0.00,4.19,15.50 ,present ,12.58 ,49.50 ,
25/07/2021,00:40:00,13.71,-0.48,0.00,0.00,4.19,15.80 ,present ,12.58 ,49.50 ,
25/07/2021,00:50:01,13.64,-1.31,0.14,-0.19,4.19,15.50 ,present ,12.59 ,50.10 ,
25/07/2021,01:00:01,13.57,-0.45,0.00,0.00,4.19,15.20 ,present ,12.59 ,49.80 ,
