Serial Number:,PSY1GA0I
APP Serial #:,03000828
Head Serial #:,2641
App Ver:,R1-7-8
COM Ver:,R2-6-7
Instrument Name:,Canogas PSY 
Instrument Comment:,
Cooling Time:,10,seconds
Waiting Time:,6,seconds
Warming Duration:,0,seconds
Wait before measurement:,15,seconds
Chamber Heating Duration:,0,seconds
Chamber Heating Schedule:,17:00 - 10:00
C1:,0.0270
C2:,0.3250
Date,Time,Chamber Temperature (°C),dT (µV),Wet Bulb Depression (µV),Corrected Water Potential (MPa),Intercept,Slope,EDBO,Correction for dT (MPa),Correction Factor,Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Comment
29/07/2021,22:40:00,17.26,-0.248,0.000,0.00,0.15,-3.80,-0.473,-0.03,8.480,4.19,23.80 ,present ,12.66 ,54.60 ,
29/07/2021,22:50:00,17.12,-0.177,0.000,0.00,0.15,-3.80,-0.662,-0.02,8.484,4.19,23.80 ,present ,12.66 ,54.30 ,
29/07/2021,23:00:00,17.00,-0.153,0.000,0.00,0.15,-3.80,-0.627,-0.02,8.488,4.19,23.50 ,present ,12.66 ,54.60 ,
29/07/2021,23:10:00,16.94,-0.123,0.083,0.00,0.15,-3.80,-0.405,-0.01,8.491,4.19,23.80 ,present ,12.66 ,54.30 ,
29/07/2021,23:20:00,16.84,-0.172,0.000,0.00,0.15,-3.80,-0.421,-0.02,8.495,4.19,23.50 ,present ,12.66 ,54.30 ,
29/07/2021,23:30:00,16.73,-0.218,0.000,0.00,0.15,-3.80,-0.427,-0.03,8.499,4.19,23.60 ,present ,12.66 ,54.60 ,
29/07/2021,23:40:00,16.62,-0.303,-0.002,0.00,0.15,-3.80,-0.391,-0.04,8.503,4.19,23.60 ,present ,12.66 ,54.30 ,
29/07/2021,23:50:01,16.52,-0.221,0.037,0.00,0.15,-3.80,-0.404,-0.03,8.506,4.19,23.60 ,present ,12.66 ,54.30 ,
30/07/2021,00:00:00,16.42,-0.218,0.000,0.00,0.15,-3.80,-0.567,-0.03,8.510,4.19,23.30 ,present ,12.62 ,54.60 ,
30/07/2021,00:10:00,16.37,-0.133,0.000,0.00,0.15,-3.80,-0.510,-0.01,8.514,4.19,23.40 ,present ,12.66 ,54.60 ,
30/07/2021,00:20:00,16.30,-0.216,0.071,-0.01,0.15,-3.80,-0.440,-0.03,8.514,4.19,23.40 ,present ,12.66 ,54.60 ,
30/07/2021,00:30:00,16.18,-0.211,0.000,0.00,0.15,-3.80,-0.463,-0.02,8.521,4.19,23.10 ,present ,12.66 ,54.30 ,
30/07/2021,00:40:00,16.15,-0.230,0.000,0.00,0.15,-3.80,-0.506,-0.03,8.521,4.19,23.00 ,present ,12.66 ,54.30 ,
30/07/2021,00:50:00,16.12,-0.242,0.100,-0.02,0.15,-3.80,-0.495,-0.03,8.521,4.19,23.40 ,present ,12.66 ,54.30 ,
30/07/2021,01:00:00,16.07,-0.300,0.014,0.00,0.15,-3.80,-0.280,-0.04,8.525,4.19,23.20 ,present ,12.66 ,54.30 ,
30/07/2021,01:10:00,16.04,-0.267,0.000,0.00,0.15,-3.80,-0.375,-0.03,8.525,4.19,23.30 ,present ,12.66 ,54.60 ,
30/07/2021,01:20:00,16.02,-0.278,0.112,-0.03,0.15,-3.80,-0.377,-0.03,8.525,4.19,23.10 ,present ,12.66 ,54.30 ,
30/07/2021,01:30:00,16.03,-0.189,0.000,0.00,0.15,-3.80,-0.432,-0.02,8.525,4.19,23.30 ,present ,12.66 ,54.60 ,
30/07/2021,01:40:00,16.04,-0.172,0.050,0.00,0.15,-3.80,-0.429,-0.02,8.525,4.19,23.20 ,present ,12.66 ,54.60 ,
30/07/2021,01:50:00,16.00,-0.143,0.000,0.00,0.15,-3.80,-0.439,-0.02,8.525,4.19,23.20 ,present ,12.65 ,54.00 ,
30/07/2021,02:00:00,15.99,-0.180,0.000,0.00,0.15,-3.80,-0.340,-0.02,8.529,4.19,23.20 ,present ,12.66 ,54.60 ,
30/07/2021,02:10:00,15.99,-0.106,0.000,0.00,0.15,-3.80,-0.334,-0.01,8.529,4.19,23.10 ,present ,12.66 ,54.90 ,
30/07/2021,02:20:00,15.99,-0.214,0.000,0.00,0.15,-3.80,-0.366,-0.02,8.529,4.19,23.20 ,present ,12.66 ,54.30 ,
30/07/2021,02:30:00,15.96,-0.314,0.000,0.00,0.15,-3.80,-0.316,-0.04,8.529,4.19,23.10 ,present ,12.66 ,54.60 ,
30/07/2021,02:40:00,15.94,-0.206,0.075,-0.01,0.15,-3.80,-0.425,-0.02,8.529,4.19,23.00 ,present ,12.66 ,54.90 ,
30/07/2021,02:50:00,15.90,-0.228,0.075,-0.01,0.15,-3.80,-0.377,-0.03,8.529,4.19,23.00 ,present ,12.66 ,54.30 ,
30/07/2021,03:00:00,15.85,-0.227,0.000,0.00,0.15,-3.80,-0.426,-0.03,8.533,4.19,23.00 ,present ,12.66 ,54.90 ,
30/07/2021,03:10:00,15.76,-0.217,0.036,0.00,0.15,-3.80,-0.467,-0.03,8.536,4.19,22.90 ,present ,12.66 ,54.60 ,
30/07/2021,03:20:00,15.64,-0.225,0.000,0.00,0.15,-3.80,-0.313,-0.03,8.540,4.19,22.70 ,present ,12.65 ,54.00 ,
30/07/2021,03:30:00,15.54,-0.224,0.000,0.00,0.15,-3.80,-0.425,-0.03,8.544,4.19,22.40 ,present ,12.66 ,54.30 ,
30/07/2021,03:40:00,15.51,-0.214,0.000,0.00,0.15,-3.80,-0.467,-0.02,8.544,4.19,22.40 ,present ,12.66 ,54.60 ,
30/07/2021,03:50:00,15.47,-0.160,0.000,0.00,0.15,-3.80,-0.499,-0.02,8.548,4.19,22.40 ,present ,12.66 ,54.90 ,
30/07/2021,04:00:00,15.40,-0.218,0.172,-0.05,0.15,-3.80,-0.448,-0.03,8.548,4.19,22.40 ,present ,12.66 ,54.90 ,
30/07/2021,04:10:00,15.31,-0.263,0.000,0.00,0.15,-3.80,-0.395,-0.03,8.551,4.19,22.30 ,present ,12.65 ,54.00 ,
30/07/2021,04:20:00,15.26,-0.230,0.079,-0.02,0.15,-3.80,-0.408,-0.03,8.555,4.19,22.20 ,present ,12.66 ,54.30 ,
30/07/2021,04:30:00,15.23,-0.244,0.000,0.00,0.15,-3.80,-0.326,-0.03,8.555,4.19,22.10 ,present ,12.66 ,54.60 ,
30/07/2021,04:40:00,15.15,-0.236,0.086,-0.02,0.15,-3.80,-0.458,-0.03,8.559,4.19,22.10 ,present ,12.66 ,54.60 ,
30/07/2021,04:50:00,15.09,-0.214,0.000,0.00,0.15,-3.80,-0.463,-0.03,8.563,4.19,21.90 ,present ,12.66 ,54.60 ,
30/07/2021,05:00:00,15.01,-0.205,0.000,0.00,0.15,-3.80,-0.346,-0.02,8.563,4.19,21.80 ,present ,12.65 ,54.00 ,
30/07/2021,05:10:00,14.94,-0.157,0.000,0.00,0.15,-3.80,-0.353,-0.02,8.566,4.19,21.80 ,present ,12.66 ,54.30 ,
30/07/2021,05:20:00,14.84,-0.214,0.000,0.00,0.15,-3.80,-0.473,-0.03,8.570,4.19,21.90 ,present ,12.66 ,54.30 ,
30/07/2021,05:30:00,14.79,-0.263,0.000,0.00,0.15,-3.80,-0.440,-0.03,8.574,4.19,21.50 ,present ,12.66 ,54.60 ,
30/07/2021,05:40:00,14.76,-0.260,0.000,0.00,0.15,-3.80,-0.409,-0.03,8.574,4.19,21.70 ,present ,12.66 ,54.60 ,
30/07/2021,05:50:00,14.74,-0.152,0.122,-0.02,0.15,-3.80,-0.484,-0.02,8.574,4.19,21.80 ,present ,12.65 ,54.00 ,
30/07/2021,06:00:00,14.74,-0.116,0.000,0.00,0.15,-3.80,-0.538,-0.01,8.574,4.19,21.80 ,present ,12.66 ,54.30 ,
30/07/2021,06:10:00,14.73,-0.103,0.000,0.00,0.15,-3.80,-0.297,-0.01,8.574,4.19,21.80 ,present ,12.66 ,54.30 ,
30/07/2021,06:20:00,14.70,-0.148,0.000,0.00,0.15,-3.80,-0.544,-0.02,8.574,4.19,21.70 ,present ,12.66 ,54.60 ,
30/07/2021,06:30:00,14.70,-0.189,0.036,0.00,0.15,-3.80,-0.352,-0.02,8.574,4.19,21.80 ,present ,12.66 ,54.30 ,
30/07/2021,06:40:00,14.71,-0.112,0.000,0.00,0.15,-3.80,-0.420,-0.01,8.574,4.19,21.80 ,present ,12.66 ,54.60 ,
30/07/2021,06:50:00,14.73,-0.211,0.000,0.00,0.15,-3.80,-0.395,-0.02,8.574,4.19,21.90 ,present ,12.66 ,54.60 ,
30/07/2021,07:00:00,14.70,-0.095,0.000,0.00,0.15,-3.80,-0.356,-0.01,8.574,4.19,21.90 ,present ,12.66 ,54.30 ,
30/07/2021,07:10:00,14.69,-0.254,0.000,0.00,0.15,-3.80,-0.399,-0.03,8.578,4.19,21.90 ,present ,12.66 ,54.60 ,
30/07/2021,07:20:00,14.68,-0.289,0.000,0.00,0.15,-3.80,-0.437,-0.04,8.578,4.19,21.90 ,present ,12.66 ,54.60 ,
30/07/2021,07:30:00,14.70,-0.235,0.000,0.00,0.15,-3.80,-0.410,-0.03,8.574,4.19,22.20 ,present ,12.66 ,54.30 ,
30/07/2021,07:40:00,14.78,-0.226,0.000,0.00,0.15,-3.80,-0.417,-0.03,8.574,4.19,22.40 ,present ,12.66 ,54.60 ,
30/07/2021,07:50:00,14.83,-0.235,0.000,0.00,0.15,-3.80,-0.256,-0.03,8.570,4.19,22.40 ,present ,12.66 ,54.60 ,
30/07/2021,08:00:00,14.87,-0.142,0.000,0.00,0.15,-3.80,-0.396,-0.02,8.570,4.19,22.60 ,present ,12.66 ,54.30 ,
30/07/2021,08:10:00,14.95,-0.254,0.000,0.00,0.15,-3.80,-0.363,-0.03,8.566,4.19,22.80 ,present ,12.66 ,54.30 ,
30/07/2021,08:20:00,14.98,-0.168,0.000,0.00,0.15,-3.80,-0.415,-0.02,8.566,4.19,23.00 ,present ,12.66 ,54.30 ,
30/07/2021,08:30:00,15.05,-0.212,0.000,0.00,0.15,-3.80,-0.311,-0.02,8.563,4.19,23.00 ,present ,12.66 ,54.60 ,
30/07/2021,08:40:00,15.17,-0.206,0.000,0.00,0.15,-3.80,-0.410,-0.02,8.559,4.19,23.10 ,present ,12.66 ,54.60 ,
30/07/2021,08:50:00,15.28,-0.167,0.093,-0.01,0.15,-3.80,-0.375,-0.02,8.555,4.19,23.30 ,present ,12.66 ,54.30 ,
30/07/2021,09:00:00,15.43,-0.149,0.000,0.00,0.15,-3.80,-0.266,-0.02,8.548,4.19,23.60 ,present ,12.66 ,54.60 ,
30/07/2021,09:10:00,15.68,-0.202,0.000,0.00,0.15,-3.80,-0.394,-0.02,8.540,4.19,24.00 ,present ,12.66 ,54.60 ,
30/07/2021,09:20:00,15.97,-0.180,0.107,-0.02,0.15,-3.80,-0.359,-0.02,8.529,4.19,24.40 ,present ,12.66 ,54.60 ,
30/07/2021,09:30:00,16.36,-0.088,0.000,0.00,0.15,-3.80,-0.463,-0.01,8.514,4.19,24.90 ,present ,12.66 ,55.20 ,
30/07/2021,09:40:00,16.81,-0.187,0.000,0.00,0.15,-3.80,-0.411,-0.02,8.495,4.19,25.60 ,present ,12.66 ,55.20 ,
30/07/2021,09:50:00,17.24,-0.135,0.000,0.00,0.15,-3.80,-0.433,-0.01,8.480,4.19,26.20 ,present ,12.67 ,55.50 ,
30/07/2021,10:00:00,17.60,-0.095,0.119,-0.01,0.15,-3.80,-0.412,-0.01,8.465,4.19,26.80 ,present ,12.66 ,55.20 ,
30/07/2021,10:10:00,17.87,-0.257,0.000,0.00,0.15,-3.80,-0.346,-0.03,8.458,4.19,27.40 ,present ,12.67 ,55.50 ,
30/07/2021,10:20:00,18.09,-0.115,0.000,0.00,0.15,-3.80,-0.441,-0.01,8.451,4.19,28.00 ,present ,12.67 ,55.50 ,
30/07/2021,10:30:00,18.21,-0.016,0.000,0.00,0.15,-3.80,-0.389,0.00,8.443,4.19,28.60 ,present ,12.67 ,55.50 ,
30/07/2021,10:40:00,18.39,-0.018,0.000,0.00,0.15,-3.80,-0.267,0.00,8.439,4.19,29.40 ,present ,12.67 ,55.80 ,
30/07/2021,10:50:00,18.51,-0.318,0.106,-0.03,0.15,-3.80,-0.223,-0.04,8.432,4.19,29.60 ,present ,12.67 ,55.80 ,
30/07/2021,11:00:00,18.84,-0.038,0.000,0.00,0.15,-3.80,-0.509,0.00,8.421,4.19,30.20 ,present ,12.67 ,55.80 ,
30/07/2021,11:10:00,19.16,-0.137,0.000,0.00,0.15,-3.80,-0.398,-0.01,8.410,4.19,30.30 ,present ,12.67 ,55.50 ,
30/07/2021,11:20:00,19.35,-0.107,0.000,0.00,0.15,-3.80,-0.483,-0.01,8.403,4.19,30.40 ,present ,12.66 ,54.90 ,
30/07/2021,11:30:00,19.54,-0.194,0.126,-0.02,0.15,-3.80,-0.408,-0.02,8.395,4.19,30.80 ,present ,12.66 ,54.90 ,
30/07/2021,11:40:00,19.66,-0.323,0.000,0.00,0.15,-3.80,-0.325,-0.04,8.392,4.19,30.80 ,present ,12.66 ,54.90 ,
30/07/2021,11:50:00,19.75,-0.315,0.134,-0.04,0.15,-3.80,-0.338,-0.04,8.388,4.19,31.70 ,present ,12.66 ,54.90 ,
30/07/2021,12:00:00,19.92,-0.290,0.000,0.00,0.15,-3.80,-0.223,-0.03,8.381,4.19,32.80 ,present ,12.67 ,55.50 ,
30/07/2021,12:10:00,19.93,-0.551,0.002,-0.03,0.15,-3.80,-0.175,-0.07,8.381,4.19,33.80 ,present ,12.63 ,55.50 ,
30/07/2021,12:20:00,20.02,-0.290,0.000,0.00,0.15,-3.80,-0.223,-0.03,8.377,4.19,34.20 ,present ,12.67 ,55.50 ,
30/07/2021,12:30:00,20.09,-0.041,0.000,0.00,0.15,-3.80,-0.456,0.00,8.377,4.19,34.59 ,present ,12.63 ,55.50 ,
30/07/2021,12:40:00,20.13,-0.160,0.000,0.00,0.15,-3.80,-0.359,-0.02,8.373,4.19,35.09 ,present ,12.63 ,55.50 ,
30/07/2021,12:50:00,20.12,-0.346,0.000,0.00,0.15,-3.80,-0.306,-0.04,8.373,4.19,35.70 ,present ,12.63 ,55.50 ,
30/07/2021,13:00:00,20.32,-0.266,0.000,0.00,0.15,-3.80,-0.284,-0.03,8.366,4.19,36.40 ,present ,12.67 ,55.50 ,
30/07/2021,13:10:00,20.47,-0.277,0.000,0.00,0.15,-3.80,-0.437,-0.03,8.362,4.19,36.90 ,present ,12.67 ,55.50 ,
30/07/2021,13:20:00,20.62,-0.423,0.000,0.00,0.15,-3.80,-0.264,-0.05,8.355,4.19,37.50 ,present ,12.67 ,55.50 ,
30/07/2021,13:30:00,20.81,-0.296,0.000,0.00,0.15,-3.80,-0.308,-0.04,8.348,4.19,37.90 ,present ,12.66 ,55.20 ,
30/07/2021,13:40:00,20.95,-0.142,0.000,0.00,0.15,-3.80,-0.214,-0.01,8.344,4.19,37.70 ,present ,12.70 ,55.20 ,
30/07/2021,13:50:00,21.12,-0.128,0.092,0.00,0.15,-3.80,-0.452,-0.01,8.337,4.19,37.20 ,present ,12.66 ,55.20 ,
30/07/2021,14:00:00,21.47,-0.320,0.000,0.00,0.15,-3.80,-0.535,-0.04,8.326,4.19,36.80 ,present ,12.66 ,55.20 ,
30/07/2021,14:10:00,21.71,-0.184,0.000,0.00,0.15,-3.80,-0.353,-0.02,8.315,4.19,36.09 ,present ,12.67 ,55.50 ,
30/07/2021,14:20:00,21.84,-0.163,0.000,0.00,0.15,-3.80,-0.229,-0.02,8.312,4.19,35.70 ,present ,12.67 ,55.50 ,
30/07/2021,14:30:00,21.99,0.008,0.000,0.00,0.15,-3.80,-0.458,0.00,8.308,4.19,35.59 ,present ,12.67 ,55.50 ,
30/07/2021,14:40:00,22.20,0.015,0.000,0.00,0.15,-3.80,-0.506,0.00,8.297,4.19,35.40 ,present ,12.67 ,55.50 ,
30/07/2021,14:50:00,22.49,-0.171,0.000,0.00,0.15,-3.80,-0.534,-0.02,8.290,4.19,35.40 ,present ,12.67 ,55.50 ,
30/07/2021,15:00:00,22.94,-0.204,0.000,0.00,0.15,-3.80,-0.559,-0.02,8.272,4.19,35.70 ,present ,12.63 ,55.50 ,
30/07/2021,15:10:00,23.31,-0.001,0.000,0.00,0.15,-3.80,-0.416,0.00,8.258,4.19,36.70 ,present ,12.67 ,55.80 ,
30/07/2021,15:20:00,23.51,-0.079,0.000,0.00,0.15,-3.80,-0.409,-0.01,8.251,4.19,37.50 ,present ,12.67 ,56.10 ,
30/07/2021,15:30:00,23.53,0.074,0.000,0.00,0.15,-3.80,-0.290,0.01,8.251,4.19,38.50 ,present ,12.67 ,56.40 ,
30/07/2021,15:40:00,23.45,0.092,0.000,0.00,0.15,-3.80,-0.313,0.01,8.254,4.19,39.30 ,present ,12.64 ,56.40 ,
30/07/2021,15:50:00,23.43,0.079,0.000,0.00,0.15,-3.80,-0.424,0.01,8.254,4.19,40.00 ,present ,12.70 ,55.80 ,
30/07/2021,16:00:00,23.53,-0.054,0.000,0.00,0.15,-3.80,-0.347,0.00,8.251,4.19,40.20 ,present ,12.67 ,55.80 ,
30/07/2021,16:10:00,23.87,-0.042,0.000,0.00,0.15,-3.80,-0.512,0.00,8.240,4.19,39.59 ,present ,12.67 ,55.50 ,
30/07/2021,16:20:00,24.24,-0.155,0.000,0.00,0.15,-3.80,-0.571,-0.02,8.226,4.19,37.30 ,present ,12.63 ,55.20 ,
30/07/2021,16:30:00,24.42,-0.162,0.000,0.00,0.15,-3.80,-0.569,-0.02,8.219,4.19,35.20 ,present ,12.67 ,55.50 ,
30/07/2021,16:40:00,24.66,-0.065,0.000,0.00,0.15,-3.80,-0.692,0.00,8.212,4.19,33.50 ,present ,12.66 ,55.20 ,
30/07/2021,16:50:00,24.70,-0.196,0.000,0.00,0.15,-3.80,-0.679,-0.02,8.208,4.19,32.09 ,present ,12.66 ,55.20 ,
30/07/2021,17:00:00,24.49,-0.243,0.000,0.00,0.15,-3.80,-0.505,-0.03,8.219,4.19,31.30 ,present ,12.66 ,54.90 ,
30/07/2021,17:10:00,23.98,-0.174,0.000,0.00,0.15,-3.80,-0.355,-0.02,8.237,4.19,30.60 ,present ,12.66 ,54.90 ,
30/07/2021,17:20:00,23.34,-0.143,0.000,0.00,0.15,-3.80,-0.389,-0.01,8.258,4.19,29.90 ,present ,12.66 ,54.90 ,
30/07/2021,17:30:00,22.71,-0.249,0.000,0.00,0.15,-3.80,-0.574,-0.03,8.279,4.19,29.50 ,present ,12.66 ,54.90 ,
30/07/2021,17:40:00,22.18,-0.114,0.000,0.00,0.15,-3.80,-0.346,-0.01,8.301,4.19,29.40 ,present ,12.66 ,54.90 ,
30/07/2021,17:50:00,21.68,-0.270,0.088,-0.02,0.15,-3.80,-0.467,-0.03,8.319,4.19,29.00 ,present ,12.66 ,54.60 ,
30/07/2021,18:00:00,21.29,-0.225,0.000,0.00,0.15,-3.80,-0.443,-0.03,8.333,4.19,28.50 ,present ,12.66 ,54.90 ,
30/07/2021,18:10:00,20.99,-0.209,0.053,0.00,0.15,-3.80,-0.512,-0.02,8.344,4.19,28.30 ,present ,12.66 ,54.90 ,
30/07/2021,18:20:00,20.71,-0.315,0.000,0.00,0.15,-3.80,-0.534,-0.04,8.352,4.19,28.30 ,present ,12.66 ,54.90 ,
30/07/2021,18:30:00,20.48,-0.101,0.000,0.00,0.15,-3.80,-0.581,-0.01,8.362,4.19,27.90 ,present ,12.66 ,54.90 ,
30/07/2021,18:40:00,20.19,-0.202,0.000,0.00,0.15,-3.80,-0.535,-0.02,8.373,4.19,27.40 ,present ,12.66 ,54.60 ,
30/07/2021,18:50:00,20.01,-0.217,0.000,0.00,0.15,-3.80,-0.594,-0.02,8.377,4.20,27.20 ,present ,12.66 ,54.60 ,
30/07/2021,19:00:00,19.82,-0.229,0.000,0.00,0.15,-3.80,-0.549,-0.03,8.384,4.19,27.00 ,present ,12.66 ,54.60 ,
30/07/2021,19:10:00,19.66,-0.222,0.000,0.00,0.15,-3.80,-0.536,-0.03,8.392,4.20,26.70 ,present ,12.66 ,54.60 ,
30/07/2021,19:20:00,19.52,-0.214,0.000,0.00,0.15,-3.80,-0.551,-0.02,8.395,4.19,26.50 ,present ,12.66 ,54.60 ,
30/07/2021,19:30:00,19.37,-0.334,0.000,0.00,0.15,-3.80,-0.574,-0.04,8.403,4.20,26.00 ,present ,12.66 ,54.60 ,
30/07/2021,19:40:00,19.16,-0.350,0.000,0.00,0.15,-3.80,-0.442,-0.04,8.410,4.19,25.90 ,present ,12.66 ,54.90 ,
30/07/2021,19:50:00,18.99,-0.298,0.000,0.00,0.15,-3.80,-0.526,-0.04,8.417,4.19,25.70 ,present ,12.66 ,54.30 ,
30/07/2021,20:00:00,18.82,-0.180,0.000,0.00,0.15,-3.80,-0.498,-0.02,8.421,4.19,25.50 ,present ,12.66 ,54.60 ,
30/07/2021,20:10:00,18.67,-0.196,0.000,0.00,0.15,-3.80,-0.406,-0.02,8.428,4.20,25.10 ,present ,12.66 ,54.60 ,
30/07/2021,20:20:00,18.53,-0.287,0.000,0.00,0.15,-3.80,-0.550,-0.03,8.432,4.19,25.10 ,present ,12.66 ,54.60 ,
30/07/2021,20:30:00,18.36,-0.190,0.049,0.00,0.15,-3.80,-0.512,-0.02,8.439,4.19,24.80 ,present ,12.66 ,54.30 ,
30/07/2021,20:40:00,18.18,-0.234,0.000,0.00,0.15,-3.80,-0.514,-0.03,8.447,4.19,24.70 ,present ,12.66 ,54.60 ,
30/07/2021,20:50:00,18.01,-0.221,0.000,0.00,0.15,-3.80,-0.499,-0.03,8.451,4.19,24.50 ,present ,12.65 ,54.00 ,
30/07/2021,21:00:00,17.85,-0.239,0.000,0.00,0.15,-3.80,-0.401,-0.03,8.458,4.19,24.30 ,present ,12.66 ,54.90 ,
30/07/2021,21:10:00,17.69,-0.184,0.000,0.00,0.15,-3.80,-0.534,-0.02,8.465,4.19,24.10 ,present ,12.66 ,54.60 ,
30/07/2021,21:20:00,17.55,-0.258,0.000,0.00,0.15,-3.80,-0.586,-0.03,8.469,4.19,24.10 ,present ,12.66 ,54.60 ,
30/07/2021,21:30:00,17.41,-0.251,0.000,0.00,0.15,-3.80,-0.504,-0.03,8.473,4.19,24.00 ,present ,12.65 ,54.00 ,
30/07/2021,21:40:00,17.28,-0.166,0.000,0.00,0.15,-3.80,-0.491,-0.02,8.480,4.20,23.90 ,present ,12.66 ,54.60 ,
30/07/2021,21:50:00,17.16,-0.249,0.000,0.00,0.15,-3.80,-0.511,-0.03,8.484,4.19,23.90 ,present ,12.65 ,54.00 ,
30/07/2021,22:00:00,17.12,-0.159,0.000,0.00,0.15,-3.80,-0.410,-0.02,8.484,4.19,23.80 ,present ,12.66 ,54.30 ,
30/07/2021,22:10:00,17.05,-0.261,0.014,0.00,0.15,-3.80,-0.440,-0.03,8.488,4.19,23.90 ,present ,12.66 ,54.60 ,
30/07/2021,22:20:00,16.94,-0.187,0.000,0.00,0.15,-3.80,-0.546,-0.02,8.491,4.19,23.70 ,present ,12.65 ,54.00 ,
30/07/2021,22:30:00,16.80,-0.167,0.000,0.00,0.15,-3.80,-0.482,-0.02,8.495,4.19,23.60 ,present ,12.66 ,54.30 ,
30/07/2021,22:40:00,16.71,-0.127,0.000,0.00,0.15,-3.80,-0.563,-0.01,8.499,4.19,23.50 ,present ,12.66 ,54.60 ,
30/07/2021,22:50:00,16.63,-0.194,0.000,0.00,0.15,-3.80,-0.447,-0.02,8.503,4.19,23.70 ,present ,12.65 ,54.00 ,
30/07/2021,23:00:00,16.56,-0.129,0.000,0.00,0.15,-3.80,-0.485,-0.01,8.506,4.19,23.60 ,present ,12.66 ,54.90 ,
30/07/2021,23:10:00,16.51,-0.209,0.000,0.00,0.15,-3.80,-0.424,-0.02,8.506,4.19,23.60 ,present ,12.66 ,54.90 ,
30/07/2021,23:20:00,16.43,-0.203,0.000,0.00,0.15,-3.80,-0.344,-0.02,8.510,4.19,23.50 ,present ,12.65 ,54.00 ,
30/07/2021,23:30:00,16.37,-0.136,0.000,0.00,0.15,-3.80,-0.374,-0.01,8.514,4.19,23.50 ,present ,12.66 ,54.60 ,
30/07/2021,23:40:00,16.32,-0.180,0.000,0.00,0.15,-3.80,-0.456,-0.02,8.514,4.19,23.40 ,present ,12.66 ,54.90 ,
30/07/2021,23:50:00,16.24,-0.242,0.000,0.00,0.15,-3.80,-0.497,-0.03,8.518,4.19,23.40 ,present ,12.65 ,54.00 ,
31/07/2021,00:00:00,16.16,-0.229,0.000,0.00,0.15,-3.80,-0.504,-0.03,8.521,4.19,23.30 ,present ,12.66 ,54.60 ,
31/07/2021,00:10:00,16.08,-0.213,0.000,0.00,0.15,-3.80,-0.597,-0.02,8.525,4.19,23.10 ,present ,12.66 ,54.90 ,
31/07/2021,00:20:00,16.06,-0.327,0.033,-0.01,0.15,-3.80,-0.316,-0.04,8.525,4.19,23.20 ,present ,12.66 ,54.60 ,
31/07/2021,00:30:00,15.99,-0.184,0.000,0.00,0.15,-3.80,-0.417,-0.02,8.529,4.19,23.20 ,present ,12.66 ,54.30 ,
31/07/2021,00:40:00,15.97,-0.091,0.000,0.00,0.15,-3.80,-0.516,-0.01,8.529,4.19,23.10 ,present ,12.66 ,54.60 ,
31/07/2021,00:50:00,15.96,-0.212,0.000,0.00,0.15,-3.80,-0.408,-0.02,8.529,4.19,23.20 ,present ,12.66 ,54.60 ,
31/07/2021,01:00:00,15.91,-0.115,0.000,0.00,0.15,-3.80,-0.518,-0.01,8.529,4.19,23.00 ,present ,12.66 ,54.60 ,
31/07/2021,01:10:00,15.89,-0.148,0.000,0.00,0.15,-3.80,-0.318,-0.02,8.533,4.19,23.10 ,present ,12.66 ,54.90 ,
31/07/2021,01:20:00,15.82,-0.112,0.000,0.00,0.15,-3.80,-0.327,-0.01,8.533,4.19,23.00 ,present ,12.65 ,54.00 ,
31/07/2021,01:30:00,15.81,-0.161,0.000,0.00,0.15,-3.80,-0.538,-0.02,8.533,4.19,23.00 ,present ,12.66 ,54.60 ,
31/07/2021,01:40:00,15.77,-0.230,0.035,0.00,0.15,-3.80,-0.303,-0.03,8.536,4.19,22.90 ,present ,12.66 ,54.60 ,
31/07/2021,01:50:00,15.72,-0.114,0.075,0.00,0.15,-3.80,-0.516,-0.01,8.536,4.19,23.00 ,present ,12.66 ,54.60 ,
31/07/2021,02:00:00,15.65,-0.206,0.000,0.00,0.15,-3.80,-0.435,-0.02,8.540,4.19,22.90 ,present ,12.66 ,54.90 ,
31/07/2021,02:10:00,15.58,-0.135,0.000,0.00,0.15,-3.80,-0.307,-0.01,8.544,4.19,22.70 ,present ,12.65 ,54.00 ,
31/07/2021,02:20:00,15.55,-0.255,0.045,-0.01,0.15,-3.80,-0.257,-0.03,8.544,4.19,22.70 ,present ,12.66 ,54.60 ,
31/07/2021,02:30:00,15.50,-0.072,0.000,0.00,0.15,-3.80,-0.580,-0.01,8.544,4.19,22.80 ,present ,12.66 ,54.60 ,
31/07/2021,02:40:00,15.48,-0.197,0.000,0.00,0.15,-3.80,-0.307,-0.02,8.548,4.19,22.60 ,present ,12.66 ,54.60 ,
31/07/2021,02:50:00,15.51,-0.273,0.000,0.00,0.15,-3.80,-0.462,-0.03,8.544,4.19,22.60 ,present ,12.66 ,54.90 ,
31/07/2021,03:00:00,15.50,-0.262,0.000,0.00,0.15,-3.80,-0.211,-0.03,8.544,4.19,22.80 ,present ,12.66 ,54.30 ,
31/07/2021,03:10:00,15.50,-0.248,0.000,0.00,0.15,-3.80,-0.351,-0.03,8.544,4.19,22.70 ,present ,12.66 ,54.60 ,
